owner_no,First Order Date,First Contribution Date,postal_code,state_desc,geo_area_desc,OP Prelim Capacity,LTV Tkt Value
2418219,2020-02-11 00:00:00,,56091,Minnesota,7-USA Balance,,847.00
2418727,2020-03-12 00:00:00,,19124,Pennsylvania,1-Philadelphia City (20 mi.),,820.00
2417469,2020-01-07 00:00:00,,19709,Delaware,2-Greater Philadelphia(70 mi.),,820.00
2416844,2020-03-31 00:00:00,2020-03-31 00:00:00,086482583,New Jersey,2-Greater Philadelphia(70 mi.),4,736.00
2417418,2020-01-02 00:00:00,,11747,New York,5-NEC (140 mi. from Philly),,706.00
54327,2020-02-14 00:00:00,,080035132,New Jersey,1-Philadelphia City (20 mi.),,676.00
2417950,2020-01-29 00:00:00,,19348,Pennsylvania,2-Greater Philadelphia(70 mi.),,676.00
2418138,2020-02-04 00:00:00,,972052368,Oregon,7-USA Balance,,675.00
2418525,2020-02-29 00:00:00,,55419,Minnesota,7-USA Balance,,618.00
2417503,2020-01-08 00:00:00,2020-04-01 00:00:00,19810,Delaware,2-Greater Philadelphia(70 mi.),,616.00
2419118,2020-06-15 00:00:00,,19041,Pennsylvania,1-Philadelphia City (20 mi.),,600.00
2418419,2020-02-25 00:00:00,2020-03-24 00:00:00,19103,Pennsylvania,1-Philadelphia City (20 mi.),,598.00
2418669,2020-03-09 00:00:00,2020-04-06 00:00:00,19317,,8-Foreign,,598.00
2418531,2020-02-29 00:00:00,,19348,Pennsylvania,2-Greater Philadelphia(70 mi.),,598.00
2417879,2020-01-27 00:00:00,,19438,Pennsylvania,2-Greater Philadelphia(70 mi.),,598.00
2418658,2020-03-06 00:00:00,,21005,Maryland,2-Greater Philadelphia(70 mi.),,598.00
2417673,2020-01-18 00:00:00,,20906,Maryland,4-DC (20 mi.),,580.00
2418320,2020-02-19 00:00:00,2020-04-09 00:00:00,08043,New Jersey,1-Philadelphia City (20 mi.),,550.00
2418554,2020-03-02 00:00:00,,18249,Pennsylvania,5-NEC (140 mi. from Philly),,550.00
2419196,2020-07-17 00:00:00,,19373,Pennsylvania,1-Philadelphia City (20 mi.),,550.00
592126,2020-01-14 00:00:00,2020-03-24 00:00:00,194262583,Pennsylvania,2-Greater Philadelphia(70 mi.),,540.00
2417644,2020-01-16 00:00:00,,93023,California,7-USA Balance,,540.00
2418489,2020-02-27 00:00:00,,50010,Iowa,7-USA Balance,,532.00
2418132,2020-02-04 00:00:00,,19094,Pennsylvania,1-Philadelphia City (20 mi.),,510.00
2418114,2020-02-02 00:00:00,2020-03-26 00:00:00,19103,Pennsylvania,1-Philadelphia City (20 mi.),,510.00
2414229,2020-01-31 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),,510.00
2418073,2020-01-31 00:00:00,2020-01-31 00:00:00,19355,Pennsylvania,2-Greater Philadelphia(70 mi.),,510.00
2418149,2020-02-05 00:00:00,,19087,Pennsylvania,1-Philadelphia City (20 mi.),,507.00
2418478,2020-02-27 00:00:00,,01845,Massachusetts,7-USA Balance,,495.00
2417518,2020-01-10 00:00:00,2020-05-21 00:00:00,08505,New Jersey,2-Greater Philadelphia(70 mi.),2,495.00
2417511,2020-01-09 00:00:00,,19123,Pennsylvania,1-Philadelphia City (20 mi.),,480.00
2417678,2020-01-18 00:00:00,,08053,New Jersey,1-Philadelphia City (20 mi.),,477.00
2418013,2020-01-31 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),,476.00
2418574,2020-03-03 00:00:00,,43054,Ohio,7-USA Balance,,462.00
2418212,2020-02-10 00:00:00,2020-02-10 00:00:00,19063,Pennsylvania,1-Philadelphia City (20 mi.),,458.00
2417424,2020-01-03 00:00:00,,19073,Pennsylvania,1-Philadelphia City (20 mi.),,458.00
2418668,2020-03-07 00:00:00,2020-03-07 00:00:00,29205,South Carolina,7-USA Balance,,448.00
2417669,2020-01-18 00:00:00,,080559639,New Jersey,1-Philadelphia City (20 mi.),,438.00
2417962,2020-01-29 00:00:00,,19004,Pennsylvania,1-Philadelphia City (20 mi.),,438.00
2418372,2020-02-21 00:00:00,,19096,Pennsylvania,1-Philadelphia City (20 mi.),,436.00
2418237,2020-02-13 00:00:00,,60661,Illinois,7-USA Balance,,434.00
2417549,2020-01-11 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),,420.00
2418588,2020-03-05 00:00:00,,08618,New Jersey,2-Greater Philadelphia(70 mi.),,410.00
2417450,2020-01-05 00:00:00,2020-01-05 00:00:00,19085,Pennsylvania,1-Philadelphia City (20 mi.),U,410.00
2417898,2020-01-28 00:00:00,2020-05-31 00:00:00,19119,Pennsylvania,1-Philadelphia City (20 mi.),4,410.00
2417698,2020-01-19 00:00:00,,08057,New Jersey,1-Philadelphia City (20 mi.),,405.00
2417504,2020-01-08 00:00:00,,19008,Pennsylvania,1-Philadelphia City (20 mi.),,405.00
2418512,2020-02-28 00:00:00,,10025,New York,3-New York City (20 mi.),,400.00
2418526,2020-02-29 00:00:00,,19003,Pennsylvania,1-Philadelphia City (20 mi.),,400.00
2419122,2020-06-16 00:00:00,,19081,Pennsylvania,1-Philadelphia City (20 mi.),,400.00
2419133,2020-06-15 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),,400.00
2417563,2020-01-12 00:00:00,,19438,Pennsylvania,2-Greater Philadelphia(70 mi.),,396.00
2417512,2020-01-09 00:00:00,2020-04-02 00:00:00,19460,Palau,2-Greater Philadelphia(70 mi.),,396.00
2417626,2020-01-15 00:00:00,,08054,New Jersey,1-Philadelphia City (20 mi.),,384.00
2417627,2020-01-15 00:00:00,2020-03-24 00:00:00,18940,Pennsylvania,2-Greater Philadelphia(70 mi.),,380.00
2418207,2020-02-10 00:00:00,,19124,Pennsylvania,1-Philadelphia City (20 mi.),,370.00
2417559,2020-01-12 00:00:00,2020-01-12 00:00:00,19106,Pennsylvania,1-Philadelphia City (20 mi.),4,368.00
2418368,2020-02-21 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),,358.00
2418475,2020-02-27 00:00:00,,10019,New York,3-New York City (20 mi.),,341.00
2417659,2020-01-17 00:00:00,,19044,Pennsylvania,1-Philadelphia City (20 mi.),,338.00
2417883,2020-01-28 00:00:00,,19311,Pennsylvania,2-Greater Philadelphia(70 mi.),,338.00
2417895,2020-01-28 00:00:00,2020-01-28 00:00:00,19930,Delaware,5-NEC (140 mi. from Philly),,338.00
2417901,2020-01-28 00:00:00,,21093,Maryland,5-NEC (140 mi. from Philly),,338.00
2417832,2020-01-26 00:00:00,2020-02-26 00:00:00,19026,Pennsylvania,1-Philadelphia City (20 mi.),2,327.00
2417711,2020-01-20 00:00:00,2020-03-24 00:00:00,19010,Pennsylvania,1-Philadelphia City (20 mi.),,318.00
2417494,2020-01-08 00:00:00,2020-03-24 00:00:00,19087,Pennsylvania,1-Philadelphia City (20 mi.),,318.00
2418564,2020-03-02 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),,318.00
2418279,2020-02-15 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),,318.00
2418244,2020-02-13 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),,318.00
2417882,2020-01-28 00:00:00,2020-01-28 00:00:00,19335,Pennsylvania,2-Greater Philadelphia(70 mi.),,318.00
2417438,2020-01-04 00:00:00,,19460,Pennsylvania,2-Greater Philadelphia(70 mi.),,318.00
2417554,2020-01-13 00:00:00,,19934,Delaware,2-Greater Philadelphia(70 mi.),,318.00
2418700,2020-03-10 00:00:00,,18902,Pennsylvania,2-Greater Philadelphia(70 mi.),,310.00
2417941,2020-01-29 00:00:00,,19121,Pennsylvania,1-Philadelphia City (20 mi.),,299.00
2417854,2020-01-27 00:00:00,2020-04-27 00:00:00,08003,New Jersey,1-Philadelphia City (20 mi.),4,297.00
2417467,2020-01-06 00:00:00,2020-04-24 00:00:00,08807,New Jersey,2-Greater Philadelphia(70 mi.),6,297.00
2417841,2020-01-27 00:00:00,,19311,Pennsylvania,2-Greater Philadelphia(70 mi.),,297.00
2418203,2020-02-09 00:00:00,,193331121,Pennsylvania,1-Philadelphia City (20 mi.),,297.00
2417884,2020-01-28 00:00:00,,19373,Pennsylvania,1-Philadelphia City (20 mi.),,297.00
2418190,2020-02-07 00:00:00,,21054,Maryland,5-NEC (140 mi. from Philly),,297.00
2417493,2020-01-08 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),,296.00
2418420,2020-02-25 00:00:00,,19026,Pennsylvania,1-Philadelphia City (20 mi.),,295.00
2418229,2020-02-12 00:00:00,,08043,New Jersey,1-Philadelphia City (20 mi.),,290.00
2418196,2020-02-09 00:00:00,,19025,Pennsylvania,1-Philadelphia City (20 mi.),,290.00
2417615,2020-01-15 00:00:00,,19131,Pennsylvania,1-Philadelphia City (20 mi.),,290.00
2417428,2020-01-03 00:00:00,,19446,Pennsylvania,2-Greater Philadelphia(70 mi.),,290.00
2418835,2020-04-03 00:00:00,,08012,New Jersey,1-Philadelphia City (20 mi.),,282.00
2417763,2020-01-22 00:00:00,,17602,Pennsylvania,2-Greater Philadelphia(70 mi.),,280.00
2418687,2020-03-09 00:00:00,,18635,Pennsylvania,5-NEC (140 mi. from Philly),,278.00
2417844,2020-01-27 00:00:00,,19342,Pennsylvania,1-Philadelphia City (20 mi.),,277.00
2417978,2020-01-30 00:00:00,2020-03-26 00:00:00,19734,Delaware,2-Greater Philadelphia(70 mi.),,277.00
2417943,2020-01-30 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),,275.00
2417876,2020-01-27 00:00:00,,08055,Pennsylvania,1-Philadelphia City (20 mi.),,270.00
2418131,2020-02-04 00:00:00,,08080,New Jersey,1-Philadelphia City (20 mi.),,270.00
2417664,2020-01-17 00:00:00,,17543,Pennsylvania,2-Greater Philadelphia(70 mi.),,270.00
2417487,2020-01-07 00:00:00,,18977,Pennsylvania,2-Greater Philadelphia(70 mi.),,270.00
2417491,2020-01-08 00:00:00,,19006,Pennsylvania,1-Philadelphia City (20 mi.),,270.00
2417594,2020-01-14 00:00:00,,19023,Pennsylvania,1-Philadelphia City (20 mi.),,270.00
2418346,2020-02-20 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),,270.00
2417641,2020-01-16 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),,270.00
2418366,2020-02-21 00:00:00,2020-03-24 00:00:00,19147,Pennsylvania,1-Philadelphia City (20 mi.),,270.00
2418152,2020-02-06 00:00:00,,19312,Pennsylvania,1-Philadelphia City (20 mi.),,270.00
2418470,2020-02-26 00:00:00,,193201655,Pennsylvania,2-Greater Philadelphia(70 mi.),,270.00
2417738,2020-01-21 00:00:00,,19335,Pennsylvania,2-Greater Philadelphia(70 mi.),,270.00
2418009,2020-01-31 00:00:00,2020-01-31 00:00:00,19525,Pennsylvania,2-Greater Philadelphia(70 mi.),,270.00
2418391,2020-02-23 00:00:00,2020-02-23 00:00:00,19803,Delaware,2-Greater Philadelphia(70 mi.),1,270.00
2418224,2020-02-11 00:00:00,,33304,Florida,7-USA Balance,,270.00
2418395,2020-02-24 00:00:00,,85602,Arizona,7-USA Balance,,270.00
2418514,2020-02-28 00:00:00,,12804,New York,7-USA Balance,,262.00
2418174,2020-02-06 00:00:00,2020-03-26 00:00:00,191194103,Pennsylvania,1-Philadelphia City (20 mi.),,262.00
2417566,2020-01-12 00:00:00,,19026,Pennsylvania,1-Philadelphia City (20 mi.),,260.00
2417699,2020-01-19 00:00:00,,19512,Pennsylvania,2-Greater Philadelphia(70 mi.),,258.00
2418486,2020-02-27 00:00:00,,10024,New York,3-New York City (20 mi.),,256.00
2417665,2020-01-17 00:00:00,,10021,New York,3-New York City (20 mi.),,255.00
2418097,2020-02-01 00:00:00,,19350,Pennsylvania,2-Greater Philadelphia(70 mi.),,250.00
2418137,2020-02-04 00:00:00,2020-04-23 00:00:00,180699077,Pennsylvania,2-Greater Philadelphia(70 mi.),4,245.00
2417576,2020-01-13 00:00:00,,19114,Pennsylvania,1-Philadelphia City (20 mi.),,245.00
2417970,2020-01-30 00:00:00,,16602,Pennsylvania,6-NEC (210 mi. from Philly),,238.00
2417940,2020-01-28 00:00:00,,19087,Pennsylvania,1-Philadelphia City (20 mi.),,238.00
1223556,2020-01-25 00:00:00,,19129,Pennsylvania,1-Philadelphia City (20 mi.),,238.00
2417959,2020-01-29 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),,238.00
2418027,2020-01-31 00:00:00,,19312,Pennsylvania,1-Philadelphia City (20 mi.),,238.00
2417919,2020-01-28 00:00:00,,92037,California,7-USA Balance,,238.00
2417455,2020-01-05 00:00:00,,19128,Pennsylvania,1-Philadelphia City (20 mi.),,237.00
2418685,2020-03-09 00:00:00,,18954,Pennsylvania,2-Greater Philadelphia(70 mi.),,236.00
2417735,2020-01-21 00:00:00,,19002,Pennsylvania,1-Philadelphia City (20 mi.),,236.00
2417873,2020-02-17 00:00:00,,19063,Pennsylvania,1-Philadelphia City (20 mi.),,236.00
2417555,2020-01-12 00:00:00,,19125,Pennsylvania,1-Philadelphia City (20 mi.),,236.00
2418675,2020-03-08 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),,236.00
2418527,2020-02-29 00:00:00,,19438,Pennsylvania,2-Greater Philadelphia(70 mi.),,236.00
2373650,2020-02-27 00:00:00,,V4M0A2,British Columbia,8-Foreign,,236.00
2418074,2020-01-31 00:00:00,2020-05-31 00:00:00,08055,New Jersey,1-Philadelphia City (20 mi.),5,230.00
2418671,2020-03-07 00:00:00,,29201,South Carolina,7-USA Balance,,224.00
2417845,2020-01-27 00:00:00,,19348,Pennsylvania,2-Greater Philadelphia(70 mi.),,219.00
2417674,2020-01-18 00:00:00,,19446,Pennsylvania,2-Greater Philadelphia(70 mi.),,219.00
2418061,2020-01-31 00:00:00,,M4N3L3,Ontario,8-Foreign,,219.00
2418509,2020-02-28 00:00:00,,19152,Pennsylvania,1-Philadelphia City (20 mi.),,218.00
2371561,2020-01-28 00:00:00,,19118,Pennsylvania,1-Philadelphia City (20 mi.),3,215.00
2418230,2020-02-12 00:00:00,,19148,Pennsylvania,1-Philadelphia City (20 mi.),,210.00
2418096,2020-02-01 00:00:00,,18966,Pennsylvania,1-Philadelphia City (20 mi.),,209.00
2418316,2020-02-18 00:00:00,2020-02-18 00:00:00,19934,Delaware,2-Greater Philadelphia(70 mi.),,205.00
2418273,2020-02-15 00:00:00,2020-04-23 00:00:00,02878,Rhode Island,7-USA Balance,4,198.00
2418755,2020-03-14 00:00:00,,07735,New Jersey,2-Greater Philadelphia(70 mi.),,198.00
2418276,2020-02-15 00:00:00,,08330,New Jersey,2-Greater Philadelphia(70 mi.),,198.00
2417657,2020-01-17 00:00:00,,08742,New Jersey,2-Greater Philadelphia(70 mi.),,198.00
2418681,2020-03-08 00:00:00,,18902,Pennsylvania,2-Greater Philadelphia(70 mi.),,198.00
2418696,2020-03-10 00:00:00,,18966,Pennsylvania,1-Philadelphia City (20 mi.),,198.00
2418315,2020-02-18 00:00:00,,18974,Pennsylvania,1-Philadelphia City (20 mi.),,198.00
2418239,2020-02-13 00:00:00,2020-03-26 00:00:00,19031,Pennsylvania,1-Philadelphia City (20 mi.),,198.00
2417730,2020-01-21 00:00:00,,19072,Pennsylvania,1-Philadelphia City (20 mi.),,198.00
2417661,2020-01-17 00:00:00,,19095,Pennsylvania,1-Philadelphia City (20 mi.),,198.00
2418134,2020-02-04 00:00:00,,19101,Pennsylvania,1-Philadelphia City (20 mi.),,198.00
2418538,2020-03-01 00:00:00,,19134,Pennsylvania,1-Philadelphia City (20 mi.),,198.00
2417461,2020-01-06 00:00:00,2020-03-27 00:00:00,19143,Pennsylvania,1-Philadelphia City (20 mi.),,198.00
2418144,2020-02-05 00:00:00,,19145,Pennsylvania,1-Philadelphia City (20 mi.),,198.00
2419131,2020-06-15 00:00:00,,19317,Pennsylvania,2-Greater Philadelphia(70 mi.),,198.00
2418148,2020-02-05 00:00:00,,19333,Pennsylvania,1-Philadelphia City (20 mi.),,198.00
2417725,2020-01-21 00:00:00,,19403,Pennsylvania,1-Philadelphia City (20 mi.),,198.00
2417451,2020-01-05 00:00:00,2020-04-24 00:00:00,19460,Pennsylvania,2-Greater Philadelphia(70 mi.),4,198.00
2417524,2020-01-09 00:00:00,,19701,Delaware,2-Greater Philadelphia(70 mi.),,198.00
2418129,2020-02-04 00:00:00,,60601,Illinois,7-USA Balance,,198.00
2418581,2020-03-03 00:00:00,,84097,Utah,7-USA Balance,,198.00
2418135,2020-02-04 00:00:00,,M4N 2W6,Ontario,8-Foreign,,198.00
2417733,2020-01-21 00:00:00,,17603,Pennsylvania,2-Greater Philadelphia(70 mi.),,196.00
2417759,2020-01-22 00:00:00,,21804,Maryland,5-NEC (140 mi. from Philly),,196.00
2417710,2020-01-20 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),,195.00
2418534,2020-03-05 00:00:00,,10024,New York,3-New York City (20 mi.),,192.00
2417976,2020-01-30 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),,192.00
2417712,2020-01-20 00:00:00,2020-05-05 00:00:00,19103,Pennsylvania,1-Philadelphia City (20 mi.),1,188.00
2418678,2020-03-08 00:00:00,,19001,Pennsylvania,1-Philadelphia City (20 mi.),,179.00
2418299,2020-02-17 00:00:00,,19010,Pennsylvania,1-Philadelphia City (20 mi.),,177.00
2417676,2020-01-18 00:00:00,,19033,Pennsylvania,1-Philadelphia City (20 mi.),,177.00
2417483,2020-01-07 00:00:00,,19118,Pennsylvania,1-Philadelphia City (20 mi.),,176.00
2418507,2020-02-28 00:00:00,,11757,New York,5-NEC (140 mi. from Philly),,172.00
2418314,2020-02-18 00:00:00,,08003,New Jersey,1-Philadelphia City (20 mi.),,170.00
2417417,2020-01-24 00:00:00,,08021,New Jersey,1-Philadelphia City (20 mi.),,170.00
2418469,2020-02-26 00:00:00,,08086,New York,1-Philadelphia City (20 mi.),,170.00
2418689,2020-03-09 00:00:00,,18052,Pennsylvania,2-Greater Philadelphia(70 mi.),,170.00
2417743,2020-01-22 00:00:00,,18069,Pennsylvania,2-Greater Philadelphia(70 mi.),,170.00
2418467,2020-02-26 00:00:00,2020-03-26 00:00:00,18901,Pennsylvania,2-Greater Philadelphia(70 mi.),,170.00
2418693,2020-03-10 00:00:00,,18947,Pennsylvania,2-Greater Philadelphia(70 mi.),,170.00
2417812,2020-01-25 00:00:00,,19010,Pennsylvania,1-Philadelphia City (20 mi.),,170.00
2417562,2020-01-12 00:00:00,,19027,Pennsylvania,1-Philadelphia City (20 mi.),,170.00
2418206,2020-02-09 00:00:00,,19067,Pennsylvania,2-Greater Philadelphia(70 mi.),,170.00
2418170,2020-02-06 00:00:00,2020-03-27 00:00:00,19083,Pennsylvania,1-Philadelphia City (20 mi.),,170.00
2417570,2020-01-12 00:00:00,2020-03-25 00:00:00,19087,Pennsylvania,1-Philadelphia City (20 mi.),,170.00
2418426,2020-02-25 00:00:00,,19087,Pennsylvania,1-Philadelphia City (20 mi.),,170.00
2418691,2020-03-09 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),,170.00
2418506,2020-02-28 00:00:00,,19127,Pennsylvania,1-Philadelphia City (20 mi.),,170.00
2419197,2020-07-19 00:00:00,,19132,Pennsylvania,1-Philadelphia City (20 mi.),,170.00
2418261,2020-02-14 00:00:00,,19134,Pennsylvania,1-Philadelphia City (20 mi.),,170.00
2417464,2020-01-06 00:00:00,,19135,Pennsylvania,1-Philadelphia City (20 mi.),,170.00
2418264,2020-02-14 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),,170.00
2418286,2020-02-16 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),,170.00
